Severity,Safety_Score,Days_Since_Inspection,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,addition
Minor_Damage_And_Injuries,24.88584475,17,51.91431176,0.507241976,77.95,4,39522.79311,3
Minor_Damage_And_Injuries,50.1826484,10,45.39653601,0.476589254,78.33,6,27780.31609,7
Significant_Damage_And_Serious_Injuries,31.09589041,16,72.88058341,0.351814641,76.18,6,29311.57258,11
Minor_Damage_And_Injuries,61.32420091,10,67.41112124,0.245431662,80.84,2,23787.7963,12
Minor_Damage_And_Injuries,41.32420091,16,80.03646308,0.234252434,76.8,6,33323.29099,3
Minor_Damage_And_Injuries,22.87671233,19,54.14767548,0.592348359,80.53,4,45290.88375,10
Minor_Damage_And_Injuries,50.91324201,10,45.39653601,0.72794158,80.24,4,48400.61949,2
Minor_Damage_And_Injuries,62.19178082,10,85.27803099,0.351093401,77.17,2,31396.95008,9
Minor_Damage_And_Injuries,36.43835616,18,72.4247949,0.351093401,78.83,2,25114.3954,3
Minor_Damage_And_Injuries,34.84018265,15,52.41567912,0.629852867,83.76,2,27654.28502,6
Significant_Damage_And_Serious_Injuries,24.88584475,18,75.8887876,0.229564371,77.93,3,37964.28809,9
Significant_Damage_And_Fatalities,41.68949772,20,58.65998177,0.284739272,77.01,2,20737.02088,10
Minor_Damage_And_Injuries,66.80365297,5,55.60619872,0.300967184,78.39,4,27384.80767,10
Significant_Damage_And_Serious_Injuries,42.32876712,12,90.15496809,0.286902993,77.73,4,26032.9419,2
Highly_Fatal_And_Damaging,46.84931507,14,50.82041933,0.618313018,81.6,2,37572.33494,6
Significant_Damage_And_Fatalities,46.89497717,18,57.74840474,0.356502705,76.35,4,36896.76128,3
Minor_Damage_And_Injuries,40.0913242,16,69.4165907,0.337389831,75.14,2,25016.36379,7
Minor_Damage_And_Injuries,63.65296804,10,80.26435734,0.297721601,79.94,2,48139.71599,0
Significant_Damage_And_Serious_Injuries,33.28767123,15,58.93345488,0.399055896,77.35,4,33651.58052,3
Highly_Fatal_And_Damaging,13.69863014,17,70.14585232,0.230646232,79.07,4,47182.81461,35
Highly_Fatal_And_Damaging,4.931506849,20,76.02552416,0.30962207,76.44,4,31531.7962,3
Significant_Damage_And_Fatalities,28.94977169,20,58.20419325,0.554122611,78.61,7,28451.0147,15
Highly_Fatal_And_Damaging,25.84474886,14,61.75934366,0.322243779,82.53,1,27108.1286,4
Significant_Damage_And_Fatalities,58.99543379,14,62.71649954,0.317916336,80.64,5,45881.80238,9
Minor_Damage_And_Injuries,38.40182648,17,56.65451231,0.40410458,76.86,2,31546.43827,24
Significant_Damage_And_Fatalities,10.63926941,18,47.90337284,0.544025243,77.9,4,11063.86805,8
Significant_Damage_And_Serious_Injuries,56.62100457,8,65.58796718,0.318276956,79.83,6,40754.71833,6
Minor_Damage_And_Injuries,64.56621005,9,72.24247949,0.414201947,79.23,5,5573.652213,16
Highly_Fatal_And_Damaging,22.32876712,15,57.88514129,0.467573747,78.59,4,46047.50763,28
Significant_Damage_And_Serious_Injuries,26.16438356,17,62.67092069,0.400498377,80.35,3,26274.69289,2
Significant_Damage_And_Fatalities,37.57990868,11,52.55241568,0.629852867,80.13,4,5142.286073,8
Significant_Damage_And_Fatalities,93.78995434,5,65.08659982,0.339553552,79.56,6,22248.33504,3
Significant_Damage_And_Serious_Injuries,32.10045662,15,61.57702826,0.48596538,78.23,3,14797.07115,22
Highly_Fatal_And_Damaging,39.26940639,10,59.29808569,0.334865489,80.37,4,38050.44131,5
Significant_Damage_And_Fatalities,15.29680365,17,51.5952598,0.44485467,77.75,1,20061.65775,9
Highly_Fatal_And_Damaging,33.88127854,11,72.88058341,0.33666859,81.74,4,21620.87164,7
Highly_Fatal_And_Damaging,57.26027397,11,55.97082954,0.409153264,82.01,6,4866.798542,9
Highly_Fatal_And_Damaging,12.46575342,18,59.25250684,0.391482871,78.02,5,38017.71186,11
Significant_Damage_And_Fatalities,46.57534247,8,53.96536007,0.605691309,81.72,3,39488.30147,13
Significant_Damage_And_Serious_Injuries,44.52054795,12,65.13217867,0.364796971,80.96,6,38801.36905,4
Significant_Damage_And_Serious_Injuries,18.72146119,19,64.5396536,0.341717274,78.73,3,45004.81958,8
Highly_Fatal_And_Damaging,48.63013699,7,61.62260711,0.426102416,81.31,4,30372.7583,3
Highly_Fatal_And_Damaging,19.17808219,16,76.61804923,0.327653083,86.56,2,24761.25663,5
Minor_Damage_And_Injuries,62.14611872,10,65.54238833,0.318276956,82.11,5,31152.23867,12
Minor_Damage_And_Injuries,20.86757991,19,38.78760255,0.556646953,77.78,3,23849.22481,15
Significant_Damage_And_Serious_Injuries,25.25114155,17,76.57247037,0.239661738,80.98,3,26632.01297,2
Significant_Damage_And_Serious_Injuries,18.72146119,19,59.16134913,0.486326001,79.81,3,19494.85874,1
Highly_Fatal_And_Damaging,19.7716895,16,61.98723792,0.466131266,83.52,1,28817.10396,1
Highly_Fatal_And_Damaging,22.83105023,15,73.42752963,0.463246304,76.19,1,34544.14446,5
Minor_Damage_And_Injuries,49.26940639,14,72.15132179,0.358305806,85.19,2,17090.31551,4
Significant_Damage_And_Serious_Injuries,32.00913242,15,62.07839562,0.361190768,78.09,7,33069.86213,9
Minor_Damage_And_Injuries,45.43378995,15,77.52962625,0.355060224,79.07,2,41118.89527,12
Significant_Damage_And_Serious_Injuries,44.93150685,12,80.40109389,0.378139921,81.11,3,32185.69842,6
Highly_Fatal_And_Damaging,23.92694064,14,87.37465816,0.29627912,80.79,7,21790.73391,7
Minor_Damage_And_Injuries,68.03652968,8,85.41476755,0.434757303,85.72,5,41870.02622,3
Significant_Damage_And_Serious_Injuries,42.32876712,12,65.13217867,0.403022719,81.53,3,34987.98323,3
Highly_Fatal_And_Damaging,39.36073059,10,57.47493163,0.435839163,81.78,3,44882.61511,2
Significant_Damage_And_Serious_Injuries,56.75799087,8,65.08659982,0.339553552,78.85,6,27305.72939,6
Minor_Damage_And_Injuries,57.26027397,11,68.82406563,0.254086549,82.38,2,28510.12249,3
Significant_Damage_And_Serious_Injuries,52.28310502,6,79.85414768,0.271035701,75.61,1,17927.33842,26
Significant_Damage_And_Serious_Injuries,42.42009132,12,82.31540565,0.16104652,78.56,6,36929.42172,8
Significant_Damage_And_Fatalities,44.70319635,8,51.41294439,0.527436711,82.25,4,41018.75157,11
Significant_Damage_And_Serious_Injuries,69.8630137,8,40.51959891,0.529600433,79.15,4,37237.14474,8
Highly_Fatal_And_Damaging,28.63013699,13,99.95442115,0.370927515,82.49,4,27009.59537,5
Significant_Damage_And_Serious_Injuries,38.58447489,13,72.01458523,0.331619906,81.86,6,22544.98146,8
Highly_Fatal_And_Damaging,44.47488584,8,66.86417502,0.251201587,77.3,7,35468.9976,5
Significant_Damage_And_Serious_Injuries,47.89954338,11,74.70373747,0.33702921,78.05,3,30361.87311,10
Minor_Damage_And_Injuries,21.32420091,21,82.04193254,0.360108907,78.3,4,38634.49184,8
Significant_Damage_And_Fatalities,58.08219178,14,61.85050137,0.491014064,81.71,6,52513.91269,10
Significant_Damage_And_Fatalities,53.28767123,16,88.01276208,0.258774612,78.23,7,24842.6499,2
Minor_Damage_And_Injuries,51.23287671,13,57.38377393,0.440887847,80.81,3,29542.29355,18
Highly_Fatal_And_Damaging,52.23744292,13,55.56061987,0.604970069,77.3,2,33905.3514,4
Minor_Damage_And_Injuries,47.85388128,14,67.45670009,0.398334656,78.84,2,27650.34958,4
Significant_Damage_And_Serious_Injuries,77.30593607,4,56.92798541,0.487768482,77.74,7,28535.2624,4
Highly_Fatal_And_Damaging,32.19178082,12,94.84958979,0.192781103,80.21,4,21267.70437,12
Significant_Damage_And_Fatalities,80.59360731,8,87.2379216,0.285099892,80.75,1,40431.31156,7
Significant_Damage_And_Fatalities,22.10045662,15,55.69735643,0.392925352,76.51,4,20862.63434,6
Significant_Damage_And_Serious_Injuries,16.98630137,20,61.349134,0.443051569,77.44,1,28746.84461,12
Minor_Damage_And_Injuries,31.68949772,19,74.93163172,0.337750451,79.42,5,24905.06199,2
Minor_Damage_And_Injuries,50.77625571,13,78.25888788,0.343159755,83.51,5,5573.652213,11
Highly_Fatal_And_Damaging,41.78082192,16,55.60619872,0.369485034,79.73,3,8981.31546,8
Minor_Damage_And_Injuries,33.69863014,18,54.55788514,0.605691309,81.66,2,32417.93017,14
Minor_Damage_And_Injuries,58.58447489,11,70.19143118,0.316834475,85.64,6,19100.87039,4
Minor_Damage_And_Injuries,45.20547945,15,68.64175023,0.251922827,83.74,2,33951.33867,3
Significant_Damage_And_Serious_Injuries,47.48858447,11,76.75478578,0.292672917,87.47,4,42282.79204,12
Minor_Damage_And_Injuries,44.33789954,15,72.01458523,0.277887486,80.35,2,22253.1682,16
Minor_Damage_And_Injuries,32.46575342,15,47.90337284,0.407710783,80.43,1,30380.86152,3
Significant_Damage_And_Serious_Injuries,57.39726027,8,69.87237922,0.382467364,78.59,7,32554.60187,4
Highly_Fatal_And_Damaging,6.347031963,19,78.48678213,0.342438514,79.19,4,37616.41493,8
Significant_Damage_And_Serious_Injuries,45.79908676,11,72.24247949,0.335586729,81.85,6,34924.74183,18
Highly_Fatal_And_Damaging,28.40182648,13,67.27438469,0.298803462,81.26,5,28222.68698,7
Minor_Damage_And_Injuries,58.40182648,11,69.59890611,0.421414353,82.73,2,38384.43182,4
Significant_Damage_And_Fatalities,37.21461187,10,52.59799453,0.456033898,77.91,4,32253.3806,4
Highly_Fatal_And_Damaging,12.46575342,18,75.43299909,0.327292463,76,3,26734.01403,2
Highly_Fatal_And_Damaging,51.32420091,13,45.48769371,0.478392355,76.48,5,48814.08678,3
Highly_Fatal_And_Damaging,56.25570776,12,55.83409298,0.320440678,80.03,6,45399.19457,3
Significant_Damage_And_Serious_Injuries,40.86757991,13,69.82680036,0.416005049,75.95,3,19872.46918,5
Significant_Damage_And_Fatalities,25.57077626,14,50.86599818,0.527076091,76.27,4,49288.63551,5
Minor_Damage_And_Injuries,53.88127854,12,73.70100273,0.294836639,75.33,5,42688.63692,18
Significant_Damage_And_Fatalities,58.99543379,14,64.31175934,0.40374396,79.35,1,34183.3512,8
Significant_Damage_And_Fatalities,58.72146119,14,79.99088423,0.308900829,82.53,2,8232.843655,10
Highly_Fatal_And_Damaging,22.23744292,15,73.60984503,0.384270465,76.05,1,38752.94775,3
Highly_Fatal_And_Damaging,31.18721461,12,66.49954421,0.463967544,81.72,4,21651.04946,7
Minor_Damage_And_Injuries,41.50684932,16,84.13855971,0.273199423,78.64,6,13710.4463,7
Significant_Damage_And_Fatalities,14.52054795,17,52.32452142,0.330177425,77.53,4,36172.79119,4
Significant_Damage_And_Serious_Injuries,37.99086758,13,85.59708295,0.234973675,79.3,3,27724.25601,8
Highly_Fatal_And_Damaging,34.24657534,18,48.4958979,0.692240173,83.57,7,21741.07941,6
Highly_Fatal_And_Damaging,22.73972603,14,60.48313582,0.244349802,84.15,1,21997.4295,2
Significant_Damage_And_Serious_Injuries,55.11415525,8,70.37374658,0.330898666,81.73,6,36989.08023,2
Highly_Fatal_And_Damaging,52.73972603,13,54.14767548,0.39076163,80.5,5,6740.557054,8
Minor_Damage_And_Injuries,40.73059361,13,53.0993619,0.3226044,77.92,6,31487.55674,1
Significant_Damage_And_Fatalities,31.14155251,12,54.6946217,0.448100252,77.21,6,27792.39212,7
Minor_Damage_And_Injuries,51.23287671,13,57.38377393,0.281133069,77.89,5,37713.77228,14
Minor_Damage_And_Injuries,60.54794521,11,76.89152233,0.428266138,80.85,2,27009.16121,4
Highly_Fatal_And_Damaging,44.47488584,8,62.12397448,0.330898666,77.29,4,36408.26857,6
Significant_Damage_And_Serious_Injuries,43.15068493,12,61.03008204,0.413120087,77,3,37974.61717,22
Significant_Damage_And_Serious_Injuries,34.74885845,14,74.74931632,0.263823296,77.36,7,40762.81328,8
Significant_Damage_And_Serious_Injuries,55.89041096,8,78.94257065,0.361190768,79.88,2,33976.45531,12
Significant_Damage_And_Serious_Injuries,54.84018265,9,87.28350046,0.277526866,79.54,2,28707.34187,2
Highly_Fatal_And_Damaging,28.90410959,13,68.36827712,0.398695276,76.13,1,38752.94775,3
Significant_Damage_And_Serious_Injuries,47.35159817,11,70.19143118,0.280411828,76.71,3,38924.62144,9
Minor_Damage_And_Injuries,35.38812785,18,63.90154968,0.262741435,78.4,4,26880.34219,6
Highly_Fatal_And_Damaging,33.88127854,11,64.3573382,0.324046881,76.56,1,45972.13598,5
Minor_Damage_And_Injuries,20.95890411,19,35.82497721,0.611100613,80.9,5,15714.19012,4
Highly_Fatal_And_Damaging,26.30136986,13,78.66909754,0.397613415,88.74,4,30469.2344,12
Significant_Damage_And_Serious_Injuries,40.82191781,13,69.82680036,0.324046881,78.55,3,38350.71956,3
Significant_Damage_And_Fatalities,32.55707763,12,41.43117593,0.55340137,80.6,1,37034.40564,1
Significant_Damage_And_Fatalities,46.89497717,18,66.18049225,0.37741868,81.76,5,27222.89413,12
Minor_Damage_And_Injuries,57.67123288,11,83.91066545,0.294476019,79.36,5,35847.89587,13
Significant_Damage_And_Serious_Injuries,33.69863014,15,61.53144941,0.467213127,80.51,2,26021.86045,19
Significant_Damage_And_Fatalities,74.20091324,10,53.64630811,0.387876668,82.97,7,30551.91447,3
Significant_Damage_And_Fatalities,67.44292237,11,59.11577028,0.366960692,79.21,7,27034.8777,6
Significant_Damage_And_Fatalities,57.99086758,15,75.20510483,0.237858637,79.96,7,33959.19162,10
Minor_Damage_And_Injuries,43.19634703,15,60.52871468,0.315752614,77.16,2,32158.50454,8
Significant_Damage_And_Fatalities,11.50684932,18,31.54056518,0.584775334,77.82,3,36350.87515,7
Significant_Damage_And_Serious_Injuries,55.93607306,8,64.81312671,0.365518211,76.86,6,26006.08046,3
Minor_Damage_And_Injuries,46.89497717,14,97.76663628,0.370927515,79.45,7,30664.96845,4
Highly_Fatal_And_Damaging,47.89954338,7,67.50227894,0.257332131,75.35,5,21524.20126,9
Minor_Damage_And_Injuries,39.36073059,13,45.44211486,0.698731338,78.87,5,24600.5651,1
Highly_Fatal_And_Damaging,46.48401826,15,53.96536007,0.621558601,80.26,4,49696.26132,2
Significant_Damage_And_Serious_Injuries,27.12328767,17,61.4402917,0.486326001,80.76,5,19494.85874,3
Minor_Damage_And_Injuries,58.85844749,7,53.23609845,0.584775334,80.17,2,29699.21428,3
Minor_Damage_And_Injuries,57.03196347,11,60.34639927,0.403383339,76.56,5,48367.58932,41
Highly_Fatal_And_Damaging,27.71689498,13,57.24703737,0.308900829,78.68,2,21723.65491,6
Minor_Damage_And_Injuries,31.96347032,19,76.52689152,0.317555716,81.29,5,39152.77003,12
Minor_Damage_And_Injuries,56.80365297,12,68.82406563,0.200354129,82.53,2,19364.54539,3
Highly_Fatal_And_Damaging,43.10502283,9,66.1349134,0.317916336,80.36,4,37123.46712,10
Minor_Damage_And_Injuries,38.49315068,17,73.10847767,0.405547061,79.62,7,45751.98341,40
Highly_Fatal_And_Damaging,25.11415525,14,66.86417502,0.478031735,78.1,4,24068.42586,6
Highly_Fatal_And_Damaging,30.3196347,12,74.93163172,0.191338622,78.08,1,40754.76562,10
Minor_Damage_And_Injuries,45.06849315,11,55.28714676,0.583332853,78.43,6,22022.45204,37
Significant_Damage_And_Serious_Injuries,40.0913242,13,57.52051048,0.605691309,82.2,7,38340.91776,13
Significant_Damage_And_Serious_Injuries,26.57534247,17,82.08751139,0.221630725,78.7,2,35996.03593,4
Minor_Damage_And_Injuries,50.91324201,13,70.60164084,0.361190768,79.75,2,31661.62881,1
Minor_Damage_And_Injuries,57.99086758,11,66.63628077,0.415644428,81.78,2,37749.23125,2
Highly_Fatal_And_Damaging,17.16894977,16,65.17775752,0.272838803,77.29,4,38399.4551,0
Significant_Damage_And_Fatalities,75.57077626,10,65.13217867,0.321161918,81.04,7,28153.68356,14
Highly_Fatal_And_Damaging,34.70319635,11,70.55606199,0.33702921,79.14,2,37236.74911,0
Significant_Damage_And_Serious_Injuries,37.99086758,13,67.31996354,0.301327804,80.06,3,13192.67464,2
Minor_Damage_And_Injuries,40.73059361,16,76.25341841,0.520945546,76.36,2,31290.80933,3
Minor_Damage_And_Injuries,29.6347032,20,60.80218778,0.489932203,78.52,4,25239.66271,24
Minor_Damage_And_Injuries,26.57534247,17,56.06198724,0.491735305,79.8,2,55535.51644,16
Highly_Fatal_And_Damaging,18.53881279,16,69.14311759,0.325849982,86.56,2,20815.91421,1
Significant_Damage_And_Fatalities,29.7260274,13,55.65177758,0.5130119,78.63,1,31195.58135,24
Significant_Damage_And_Fatalities,28.90410959,13,44.89516864,0.623001082,77.08,6,31432.12423,0
Minor_Damage_And_Injuries,38.44748858,13,56.15314494,0.413480707,80.77,2,31433.11717,4
Significant_Damage_And_Serious_Injuries,23.88127854,18,58.43208751,0.28221493,76.77,6,38605.12627,8
Minor_Damage_And_Injuries,53.65296804,9,42.023701,0.413120087,76.12,6,22418.79746,6
Highly_Fatal_And_Damaging,19.17808219,16,61.4402917,0.385712946,78.37,4,23720.17893,6
Significant_Damage_And_Fatalities,39.45205479,20,70.55606199,0.293754778,77.91,7,32269.06835,13
Significant_Damage_And_Serious_Injuries,36.02739726,14,62.71649954,0.267790119,80.22,3,25474.30832,3
Minor_Damage_And_Injuries,19.543379,20,52.55241568,0.307818969,80.64,1,28475.16001,13
Significant_Damage_And_Fatalities,18.72146119,16,53.46399271,0.395449693,79.6,2,32147.41776,2
Significant_Damage_And_Serious_Injuries,41.68949772,19,45.89790337,0.668078615,78.76,6,24941.78624,9
Highly_Fatal_And_Damaging,33.74429224,11,61.48587056,0.444133429,77.16,1,37060.22364,4
Minor_Damage_And_Injuries,62.00913242,6,33.68277119,0.668078615,79.88,1,52118.26964,25
Highly_Fatal_And_Damaging,12.69406393,18,75.43299909,0.285821132,76.16,4,37164.64198,9
Significant_Damage_And_Serious_Injuries,33.10502283,15,79.26162261,0.29663974,86.94,6,25373.30388,7
Significant_Damage_And_Serious_Injuries,40.77625571,13,87.46581586,0.372009376,78.96,3,32133.43218,4
Significant_Damage_And_Serious_Injuries,24.93150685,17,72.01458523,0.413480707,83.64,6,37664.92132,9
Significant_Damage_And_Serious_Injuries,52.92237443,9,82.08751139,0.22884313,80.02,3,39961.82076,1
Minor_Damage_And_Injuries,54.52054795,12,73.01731996,0.321161918,80.53,5,58976.85203,5
Minor_Damage_And_Injuries,70,8,72.74384686,0.427905517,80.85,5,24664.52893,4
Significant_Damage_And_Fatalities,30.1369863,12,32.45214221,0.678175983,78.51,7,49288.63551,3
Significant_Damage_And_Serious_Injuries,39.13242009,13,69.00638104,0.203960332,81.39,3,33523.70234,5
Highly_Fatal_And_Damaging,22.60273973,15,61.03008204,0.298803462,86.58,1,41118.82065,28
Significant_Damage_And_Serious_Injuries,23.65296804,18,76.61804923,0.233891814,79.53,4,26632.01297,1
Highly_Fatal_And_Damaging,28.90410959,13,52.78030994,0.280411828,80.61,1,26412.32563,4
Highly_Fatal_And_Damaging,36.94063927,11,68.64175023,0.250840966,76.63,2,32800.83687,2
Highly_Fatal_And_Damaging,37.21461187,10,59.98176846,0.268150739,78.02,2,34616.53373,6
Significant_Damage_And_Serious_Injuries,21.91780822,18,75.15952598,0.428626758,87.43,6,34859.8064,12
Significant_Damage_And_Serious_Injuries,41.73515982,19,42.79854148,0.537894699,76.6,6,51044.70911,13
Significant_Damage_And_Serious_Injuries,37.85388128,14,71.92342753,0.277887486,76.96,3,35906.44155,6
Highly_Fatal_And_Damaging,41.18721461,9,70.87511395,0.359387667,88.39,4,35683.71709,13
Minor_Damage_And_Injuries,29.543379,20,76.48131267,0.281493689,76.68,7,30384.11425,8
Highly_Fatal_And_Damaging,36.16438356,17,55.01367366,0.479113595,82.31,1,27752.86709,3
Significant_Damage_And_Serious_Injuries,51.78082192,10,69.14311759,0.408792643,81.57,3,44701.64858,4
Highly_Fatal_And_Damaging,23.01369863,14,73.42752963,0.338471691,79.81,1,16868.75078,24
Highly_Fatal_And_Damaging,34.47488584,11,65.99817685,0.399055896,75.8,2,12376.56137,10
Significant_Damage_And_Serious_Injuries,45.06849315,11,72.01458523,0.326210602,79.6,6,34481.22582,17
Highly_Fatal_And_Damaging,24.79452055,14,87.46581586,0.263823296,78.76,2,21718.09961,13
Significant_Damage_And_Serious_Injuries,55.06849315,9,68.14038286,0.213697079,81.59,6,22389.38063,3
Significant_Damage_And_Serious_Injuries,37.39726027,14,61.4402917,0.352175261,81.63,6,31993.45889,10
Significant_Damage_And_Serious_Injuries,30.91324201,16,72.88058341,0.406989542,76.18,6,24411.82913,9
Minor_Damage_And_Injuries,41.73515982,16,72.56153145,0.268150739,77.36,5,30465.08999,8
Highly_Fatal_And_Damaging,25.11415525,14,65.86144029,0.28257555,77.87,4,21541.92082,11
Minor_Damage_And_Injuries,51.27853881,13,59.16134913,0.421774973,79.58,2,38666.04541,14
Significant_Damage_And_Fatalities,78.21917808,9,63.26344576,0.49894771,77.62,3,29542.29355,14
Highly_Fatal_And_Damaging,30.50228311,12,79.53509572,0.22812189,77,3,36048.48236,1
Significant_Damage_And_Serious_Injuries,48.26484018,10,62.16955333,0.52527299,77.62,1,42049.77575,41
